material_id,formula,provenance,Number of Atoms_ours,Volume (A3)_ours,Density (g cm-3)_ours,Atomic mass (amu)_ours,K_VRH_pred,G_VRH_pred,K_VRH_spread_log10,G_VRH_spread_log10,Poisson ratio_ours,Gruneisen parameter_ours,Kappa_Slack (W m-1 K-1)_ours,Kappa_cal (W m-1 K-1)_ours,Kappa_cal_p05,Kappa_cal_p50,Kappa_cal_p95,Bulk modulus (GPa),Shear modulus (GPa),Number of Atoms_ref,Volume (A3)_ref,Density (g cm-3)_ref,Atomic mass (amu)_ref,Sound velocity longitudinal (m s-1),Sound velocity transverse (m s-1),Speed of sound (m s-1),Acoustic Debye Temperature (K),Poisson ratio_ref,Gruneisen parameter_ref,Kappa_Slack (W m-1 K-1)_ref,Kappa_cal (W m-1 K-1)_ref
mp-1019598,CeGaO3,unseen,20,241.53359,7.0905,1031.3488,170.9191,81.5988,0.0029,0.0154,0.29407,1.73653,6.56237,5.64827,4.87912,5.65132,6.54946,165.85843,80.175514,20,241.53359368034128,7.090504264803432,1031.3488,6202.2759208590205,3362.6550283361657,3752.154357129239,179.3761611878245,0.2918423224110272,1.7232636329645108,6.494045382294127,5.573052798429388
mp-556393,RbBe4(BO3)3,unseen,68,732.38617,2.70211,1191.77651,89.3782,73.7948,0.0593,0.0593,0.17627,1.19931,8.37043,5.65582,3.20241,5.69868,9.77628,87.3164,59.475666,68,732.3861695852584,2.702114733703784,1191.776512,7852.503275077705,4691.5652879345525,5192.144185065245,171.49175431338173,0.2224436688176265,1.3759346935399417,4.564309812715448,3.4467391405970105
mp-690460,BaLa2Mn3O9,unseen,30,375.17093,6.4085,1447.89335,137.9712,81.5151,0.0165,0.0042,0.2532,1.51547,7.0601,5.68476,5.30016,5.6908,6.10377,134.45494,74.96699,30,375.1709317127505,6.408501491115784,1447.89335,6047.984564225298,3420.241601469542,3803.8325487899024,157.01996396154536,0.2649111293632337,1.5742298635798109,5.753917108117072,4.7341935625785645
mp-21385,In3Ni2,train,5,88.24638,8.69049,461.8408,107.987,46.732,0.0082,0.0088,0.3109,1.84236,6.49728,5.70027,5.18227,5.7081,6.23534,103.781845,46.64805,5,88.24637929875104,8.69049470488725,461.8408,4370.233549613613,2316.831716462252,2589.3444286609497,173.15461388494026,0.3045437884674611,1.8012446423639454,6.790584577173929,5.918710227389235
mp-8919,ErPPd,unseen,12,209.36705,9.66509,1218.61105,122.5858,63.3422,0.0184,0.0187,0.2796,1.65296,6.76797,5.70609,4.69279,5.71897,6.89938,129.69896,72.33076,12,209.36704526763748,9.665089615391976,1218.611048,4837.107301335113,2735.637592080303,3042.432496879622,152.54385597293074,0.2648685786530322,1.5740102011263313,9.142056317734143,7.521312243872039
mp-865868,LiZrRh2,train,4,60.41537,8.35489,303.976,154.1438,52.0227,0.0104,0.0134,0.34832,2.11766,6.42416,5.74053,4.99553,5.74237,6.625,161.44159,54.617115,4,60.4153660818296,8.354894735394769,303.976,5295.203568274265,2556.783098838373,2873.8476414352185,218.05086469796663,0.3479879233334718,2.1149636609494253,6.928956363174627,6.191701624568627
mp-542583,EuTe,val,2,70.88697,6.54883,279.564,38.341,20.8302,0.0236,0.0498,0.27001,1.60088,6.92991,5.7523,3.54609,5.76327,9.2162,37.875877,25.431322,2,70.8869659513072,6.548833597736877,279.564,3310.7985970691348,1970.618209266025,2181.668122289561,156.94341562675993,0.2256775909089468,1.3896915573282096,12.536343068555686,9.535126758579445
mp-6224,LiScSiO4,unseen,28,308.99999,3.09494,575.92005,125.7906,68.1519,0.0187,0.0241,0.27054,1.60373,6.93518,5.76191,4.52782,5.76249,7.25514,126.86103,63.723602,28,308.9999860523231,3.0949442829953537,575.920048,8273.000436239117,4537.574219908097,5058.76968109707,222.77611742861208,0.2848661677052653,1.6826407655312683,5.674987667911583,4.822702704569108
mp-542748,Ho3Ge5,unseen,16,335.75041,8.48683,1715.98192,74.7953,53.8003,0.024,0.0126,0.2099,1.32444,7.85664,5.76502,4.95808,5.75111,6.61999,76.37063,51.346798,16,335.75041023353776,8.48682513221163,1715.98192,4131.056843825338,2459.7108445786016,2723.0501243783388,116.6433530138016,0.2253777341382838,1.3884075078854037,6.644889485933756,5.050746249851088
mp-770530,Li14Mn2O9,unseen,25,246.55933,2.36423,351.04469,71.6171,51.0114,0.0142,0.0049,0.21219,1.33362,7.82298,5.77102,5.39662,5.76534,6.15404,67.46773,44.052795,25,246.55932867232343,2.3642318699553777,351.04469,7306.222308874783,4316.598966492218,4782.247253664956,227.05692769265545,0.2318823688272822,1.416659220386976,5.5408272145293935,4.271732994169277
mp-21256,Mn7C3,unseen,40,355.48977,7.85868,1682.39366,264.6427,125.4532,0.0232,0.0293,0.29532,1.74408,6.69777,5.77413,4.3243,5.79937,7.69432,275.53452,181.28896,40,355.48977225851394,7.858680107684596,1682.3936600000002,8112.911733630913,4802.980994813966,5320.080565016153,223.59000347118808,0.2301959869009304,1.4092538673631008,18.109405103440285,13.910823676134491
mp-4008,ZnGeAs2,train,8,180.38543,5.30039,575.7844,61.4964,37.2554,0.0196,0.0119,0.24798,1.49037,7.29513,5.81461,5.06986,5.80988,6.64718,75.223946,39.864563,8,180.38542702342664,5.300386551461779,575.7844,4921.407440814644,2742.4564016346308,3053.684171906076,160.90400177752895,0.274807347556713,1.6266135388233662,6.733838657834254,5.634271037252131
mp-30403,Li2PbAu,train,4,73.54213,9.4393,418.04857,71.1777,37.872,0.0195,0.0249,0.27404,1.62245,6.96625,5.82142,4.54564,5.78705,7.39092,53.165283,27.889526,4,73.54213427604104,9.43929610371335,418.048569,3093.837093167734,1718.9006055043783,1914.4234895900076,136.04079091920894,0.2767473084131509,1.637194052293041,4.320373585233466,3.626204680717712
mp-753946,LiCoS2,test,4,56.41218,3.82678,130.00419,83.3589,35.0968,0.0247,0.0591,0.31539,1.87232,6.63615,5.846,3.27473,5.83346,10.72252,82.27155,45.864594,4,56.41217579272478,3.826781043053381,130.00419499999998,6122.018442312557,3461.9593762620034,3850.242908832122,298.8870210043763,0.2649410135890527,1.5743841647880332,14.207697656373805,11.69039124052556
mp-698610,Rb(WO3)6,unseen,25,378.38548,6.47959,1476.497,140.6543,77.4015,0.0207,0.0418,0.2675,1.58768,7.0979,5.8665,3.91143,5.86196,8.7365,110.59907,69.49791,25,378.3854821064433,6.4795851574280645,1476.4969999999998,5600.870095532623,3275.007280444778,3631.755748105655,149.4909911057684,0.2402239225225791,1.454150574201737,7.246705884034031,5.68602876632983
mp-561974,Zr7(NO2)4,unseen,19,240.17047,5.68739,822.59,193.2452,81.8913,0.0086,0.0214,0.31434,1.86524,6.67218,5.87235,4.7307,5.85542,7.24363,175.57454,78.9205,19,240.17047357789917,5.687388680023815,822.5899999999999,7026.572810406549,3725.1045311371145,4163.259156031677,199.40534014421092,0.3045374406919527,1.8012043037684058,6.787111705168121,5.915641705371588
mp-778865,V4(OF3)3,unseen,32,395.30345,3.55166,845.49966,28.337,42.927,0.0084,0.0356,-0.00329,0.74385,14.06588,5.87795,4.39563,5.87843,7.81571,52.68432,39.669903,32,395.3034525220783,3.551664437144949,845.4996575999999,5452.174779163101,3342.0627881775663,3689.202819427304,149.65763332818588,0.1990491909985636,1.282083383737355,4.341286450625474,3.1043039551913867
mp-546546,SiO2,train,9,143.25761,2.08936,180.2529,69.6648,35.3641,0.0076,0.0127,0.28292,1.67155,6.97071,5.90676,5.21884,5.92861,6.71841,44.53885,37.372353,9,143.25760845112617,2.0893618563948384,180.2529,6720.584493447076,4229.298982459803,4655.483431027372,264.89195182696915,0.1721510627164897,1.1851507347325134,15.416481699897686,10.307490808705175
mp-672228,TiAs2,unseen,24,465.6273,5.64066,1581.6816,107.4978,64.9117,0.0149,0.0322,0.24867,1.49362,7.40315,5.90868,4.37519,5.88319,8.01341,106.25807,65.08006,24,465.62729526699934,5.640657491708778,1581.6816,5849.910495453129,3396.715062618474,3769.10071015943,144.77763409997146,0.2456845061520435,1.4794979728229765,7.579917460219268,6.013973931280975
mp-13503,ScZn2,train,12,199.25053,5.85955,703.09565,81.5721,49.8754,0.0087,0.0319,0.24604,1.48119,7.50194,5.95641,4.38897,6.0137,8.07602,84.46687,43.6228,12,199.250534322228,5.859546608811165,703.095648,4933.718288346031,2728.5050195067333,3039.969223918414,154.95748735900838,0.2797001930431491,1.6535026678928504,4.883074651378796,4.117556917341063
mp-559,YPd3,val,4,68.91705,9.83465,408.16585,132.7317,50.3048,0.0057,0.0092,0.33176,1.98823,6.70413,5.97011,5.46604,5.97636,6.57437,123.82939,52.37982,4,68.91705443209393,9.834653354080489,408.16585,4437.626076246464,2307.822907285886,2582.620941542244,187.5404596913536,0.3146363241880966,1.8672201875156904,8.114063730374513,7.143245384023016
mp-977239,Li3Th,unseen,4,91.35402,4.59625,252.86106,31.0293,23.2545,0.0525,0.1318,0.20018,1.2864,8.35054,5.9875,1.63093,5.99137,18.71499,31.115953,16.401339,4,91.354018716526,4.596247379564557,252.86106,3395.2545143721445,1889.0260603679244,2103.665806563059,139.0627262419738,0.2758342868842506,1.632201364168614,3.0206379901587894,2.531597336663169
mp-21340,HfGePt,train,12,200.70278,14.76723,1784.856,177.9147,82.2148,0.0121,0.0163,0.29979,1.77142,6.91438,5.99388,5.05065,5.98439,7.09086,186.48358,84.06238,12,200.70277641659416,14.767225313536944,1784.856,4496.465482550542,2385.8953177659755,2666.3651563760927,135.5850198228711,0.3040543876199889,1.798138760011658,6.929935519011993,6.036912189064666
mp-20771,Eu(ZnGe)2,unseen,5,98.02266,7.25152,428.062,62.2122,36.2841,0.0366,0.0146,0.25585,1.52848,7.42743,6.01077,4.93816,6.04104,7.30785,67.75721,36.241825,5,98.02265712729768,7.251524247061888,428.062,4000.952363901858,2235.580837546787,2488.7468311449647,160.69971507749847,0.2730284597858332,1.6170031738956918,6.596439590153355,5.503252811259227
mp-1019531,BaAl2Si3(NO)4,unseen,28,378.06249,3.47488,791.14195,125.8911,69.1826,0.0556,0.014,0.26777,1.58909,7.29734,6.03414,4.71067,6.02039,7.63879,114.026085,68.95261,28,378.0624913775253,3.474880884258548,791.1419544,7698.826423594009,4454.565835928371,4944.46918046344,203.58308315169748,0.2483670423313857,1.4921924019357695,8.273925736573505,6.599757865347996
mp-763216,Mn3(O2F)2,unseen,18,195.52129,4.53195,533.61708,121.9728,65.9796,0.0036,0.0093,0.27085,1.60535,7.2754,6.04769,5.50428,6.04758,6.62646,130.46407,62.307545,18,195.52128997791704,4.531946438838436,533.6170828,6864.328366031966,3707.8993314974296,4138.50890664977,212.2865210510872,0.2940018425072728,1.7361470128366754,5.674204456996908,4.883408543363855
mp-561751,CsErS2,train,4,113.95258,5.30857,364.29445,37.8458,25.1839,0.0481,0.0036,0.22769,1.39833,7.93435,6.06156,5.03811,6.03291,7.22535,36.10516,16.618357,4,113.95257579154826,5.308569514719247,364.2944519,3312.8941134037705,1769.3155073897892,1976.4047992333108,121.36991877745098,0.3004741141601238,1.7756698016638226,2.5905141163228294,2.247469724808492
mp-975640,Pr3(CuSn)4,train,11,243.75258,7.84616,1151.74695,70.0564,47.1965,0.0051,0.0056,0.22493,1.38647,7.98455,6.06294,5.7394,6.06527,6.4021,71.3599,39.14619,11,243.75258215037783,7.8461560944801025,1151.74695,3968.2715436666153,2233.6559597307287,2485.1250966448447,118.44272497827735,0.2681150096733811,1.590904199521049,4.53463705797991,3.7519118677222423
mp-977433,ErMgZn2,unseen,4,75.78573,7.0637,322.382,63.4763,34.6061,0.0145,0.0429,0.26933,1.59729,7.3392,6.08502,4.05508,6.09819,9.07755,65.54104,30.520857,4,75.78572503991089,7.063703696634804,322.382,3878.0967187006695,2078.653612023448,2321.3539449733644,163.31350674187055,0.2984481748407262,1.7631490591386596,4.951161297952562,4.285091159307775
mp-11576,YbTl,train,2,50.85455,12.32389,377.4233,37.9142,25.2195,0.0191,0.0906,0.22777,1.39871,7.9714,6.09104,2.65363,6.11341,13.49301,41.901226,21.397018,2,50.8545536900334,12.323894119506171,377.4233,2390.598689876093,1317.6578423870235,1468.4527227593098,118.00304933017938,0.2818125549251523,1.6653226713946043,4.337576994037597,3.669426154246825
mp-690560,TiTlWO5F,unseen,18,282.39573,6.29281,1070.17141,71.2764,54.7086,0.0768,0.0213,0.19441,1.26457,8.63543,6.10558,4.36964,6.13101,8.25226,83.39643,45.914577,18,282.39573093531794,6.2928055777702046,1070.1714064,4793.86531424534,2701.1775968616435,3005.024527581108,136.36571348351515,0.2674064144740466,1.5871933250477888,4.148295762124386,3.428058886769436
mp-568469,Ca4TiN4,test,18,284.13965,3.08809,528.4116,87.7005,51.1758,0.0311,0.0535,0.25575,1.52796,7.55615,6.11374,3.69263,6.17606,10.27937,87.21975,51.915936,18,284.1396515468292,3.088087500261873,528.4116,7117.549316409439,4100.20474064059,4552.8895267428325,206.1830889093792,0.2516579462425974,1.507989934480911,7.934398268538054,6.3698070837988725
mp-10749,SrCuSb,train,6,157.07208,5.77065,545.852,46.4911,31.4661,0.02,0.0137,0.22388,1.38204,8.07927,6.12069,5.27707,6.09846,7.09187,47.04836,30.112638,6,157.0720781095429,5.770653719981889,545.852,3887.2468282517934,2284.3460664011536,2532.0270941887115,139.71570580422525,0.2362515631339385,1.4361154534159322,6.985728485512037,5.436014926724022
mp-14416,Sm2Be2GeO7,unseen,24,279.92206,5.97225,1006.76033,136.8328,78.5483,0.0153,0.0269,0.25908,1.54454,7.53968,6.13845,4.71979,6.14312,7.93421,119.282364,66.44872,24,279.9220554757193,5.97225129274504,1006.760328,5899.809759928453,3335.6024372517168,3709.778613389724,168.84135572254704,0.2650858649803937,1.575132401335158,5.632399806015497,4.6356418141936135
mp-7473,LiCu2Si,train,4,46.43344,5.79763,162.1185,106.8793,44.1912,0.0121,0.0263,0.31831,1.89217,6.98435,6.16759,4.77412,6.18398,8.01364,97.26272,59.37214,4,46.43344287518297,5.7976339115828734,162.11849999999998,5516.395142780717,3200.11771079207,3551.2409000927964,294.15735746790773,0.2463887232443732,1.482814816660516,18.042811392976112,14.335524342811093
mp-973430,LuScZn2,unseen,4,80.49422,7.23554,350.74091,70.5753,36.2344,0.0222,0.0272,0.28081,1.65967,7.3207,6.18355,4.73102,6.10471,8.11977,72.03526,28.569817,4,80.49422165474478,7.23553784944637,350.740912,3901.34331953652,1987.0935622153672,2226.660202430966,153.53554049147286,0.3248508588507752,1.9379601945799492,3.715128539505849,3.2960185248811857
mp-974754,NdPa3,unseen,4,106.92582,13.00389,837.34964,66.2167,38.4013,0.0827,0.0451,0.25701,1.53421,7.71053,6.25345,3.59312,6.23487,10.31879,75.69753,44.23864,4,106.92581642622794,13.003892212741912,837.3496399999999,3218.242190246098,1844.4385992621096,2048.985727326548,128.52510042974862,0.255435612864934,1.5264358093324086,9.634859816325235,7.791079842775922
mp-19199,BaSm2NiO5,unseen,9,132.81586,7.2107,576.7374,120.6984,58.3896,0.0082,0.0122,0.29171,1.72246,7.29357,6.25804,5.49365,6.2665,7.06133,123.25839,64.44669,9,132.8158552913998,7.210697722091579,576.7374,5386.157264929021,2989.590294374861,3329.9069976902038,194.30859282096972,0.2773717845289893,1.640622370264344,9.35714965384201,7.861505301140542
mp-20887,VSn2,test,12,241.94788,7.91634,1153.446,95.6157,56.087,0.0294,0.0254,0.25467,1.52269,7.75382,6.26097,4.80429,6.25884,8.01253,95.53311,50.8966,12,241.9478750712533,7.916342089491101,1153.446,4543.153541987724,2535.6079463456404,2823.011720314877,134.8803302973595,0.2737901481415823,1.6211075084400262,5.885464085430399,4.916259721755072
mp-542021,Sc2CrB2Rh5,unseen,20,270.79986,8.31567,1356.11485,192.8555,90.8915,0.0091,0.0203,0.29635,1.75031,7.28016,6.28439,5.16157,6.31437,7.66426,179.99402,105.562,20,270.7998626224814,8.31566776008977,1356.1148480000002,6210.552877914699,3562.913124314772,3957.7008625058425,182.12519480217105,0.2547138817731371,1.5228855439069575,12.16586828254594,9.824293735339133
mp-769108,NiP4,unseen,30,461.43134,3.94245,1095.53069,109.6722,68.3742,0.0272,0.0786,0.24191,1.46192,7.9828,6.28539,2.94574,6.24434,13.08708,99.92021,63.28385,30,461.43134339674975,3.9424532699345463,1095.530688,6837.192852108294,4006.48180375331,4442.044482809746,171.14218924633474,0.2385285142061151,1.4464122235873764,7.267069132263604,5.681985810193266
mp-1018137,KEuS2,unseen,4,110.59412,3.83164,255.1923,32.2393,22.5844,0.0298,0.0407,0.21604,1.34929,8.45424,6.29236,4.19045,6.25587,9.22059,29.501177,15.587208,4,110.59412409979976,3.831639227552057,255.1923,3622.622797388021,2016.934789775767,2245.983694268023,139.30684553653404,0.2753804674728525,1.6297284060881532,3.2770072868446665,2.7444520862778394
mp-558781,ScTaO4,train,12,140.55245,6.85001,579.80278,177.3489,75.5182,0.0196,0.0061,0.31356,1.85997,7.1723,6.30808,5.73329,6.29265,6.96079,201.79468,81.40706,12,140.55245332568572,6.850006188576691,579.802784,6730.876153527487,3447.351361782389,3861.630070372212,221.1232460586893,0.3222012718502829,1.9192076936423157,7.521848101967317,6.66154642538998
mp-867373,Ti2Co12P7,unseen,21,232.23565,7.29144,1019.74867,212.4436,96.1253,0.0086,0.0214,0.30341,1.79408,7.26859,6.3274,5.10353,6.32447,7.71852,203.25705,111.12125,21,232.2356455548091,7.29144102582102,1019.748674,6942.337946294401,3903.8387278393448,4343.69075126604,210.3903495458454,0.2687839714851296,1.594419645350795,11.54254667461146,9.561163614801655
mp-1543,Ge2Pt,train,6,106.75576,10.58843,680.728,119.6081,55.5151,0.0174,0.0136,0.29902,1.76669,7.38297,6.39421,5.51824,6.38624,7.42563,96.79352,60.04798,6,106.75576252015794,10.588425510935137,680.7280000000001,4086.91896823061,2381.40638059067,2641.650081196294,165.78862290350472,0.2429661953220853,1.4667982211320492,12.220761340505344,9.642935777517554
mp-569257,Ca3(B3Rh4)2,unseen,17,228.02965,7.34288,1008.344,168.0585,81.4806,0.0171,0.0139,0.29131,1.72011,7.57435,6.49548,5.55455,6.50539,7.57235,171.55905,93.345856,17,228.0296492421901,7.342881123027536,1008.344,6349.32309164701,3565.449355460887,3967.6206106892905,193.3494353953788,0.2697146749707472,1.5993302736006896,10.803713171275495,8.963379928608386
mp-600002,SiO2,unseen,24,449.91071,1.77408,480.6744,32.2651,34.2632,0.0083,0.0097,0.10785,0.99124,11.55697,6.50597,5.95698,6.49775,7.08674,22.297491,34.20882,24,449.91071365581,1.7740822709998876,480.6744,6186.963926408026,4391.189417830887,4758.500461398364,184.88622184395703,-0.0075428171690888,0.736015442251391,20.07176198963148,8.298578927506293
mp-770328,Li4Cr3FeO8,unseen,32,297.84329,4.09881,735.185,124.4337,80.0146,0.0083,0.0251,0.23524,1.43156,8.38723,6.51262,5.11664,6.51662,8.281,121.13778,80.57353,32,297.843287427856,4.098811243747282,735.185,7467.579415145131,4433.709574250484,4909.715402489227,218.8787449795781,0.2277840664865731,1.3987613840042388,8.891979844541865,6.794628742396329
mp-961676,HfGePt,unseen,3,62.20084,11.91231,446.214,149.5605,51.6094,0.0159,0.0694,0.34526,2.09278,7.33461,6.55407,3.34496,6.3737,12.97001,145.39725,41.630875,3,62.20083929624744,11.912311609978072,446.214,4106.74210670933,1869.432311718024,2107.343435723209,158.34819386714355,0.3693106776900295,2.302477045111095,4.36109873433492,3.8626678181945913
mp-601842,Fe9Co7,train,16,182.58218,8.32294,915.13736,192.0862,89.1423,0.0075,0.0158,0.29905,1.76684,7.59728,6.58002,5.63071,6.59239,7.63415,168.08177,107.77095,16,182.58218119374217,8.322944430149494,915.137365,6120.446396355262,3598.4241994250315,3988.407270736877,209.30996862763743,0.2358625276455364,1.4343670541950382,15.567867302670072,12.104357865400369
mp-761922,LiNb(TeO4)3,unseen,34,411.30495,5.44738,1349.28036,112.8406,80.5734,0.0346,0.0224,0.21162,1.3313,8.95398,6.59651,5.20415,6.63898,8.3132,89.21075,66.52763,34,411.3049461335392,5.4473761469890105,1349.2803599999995,5714.940299677343,3494.6795267141883,3858.631258237245,154.4739236312913,0.2013661543536468,1.2909572658555946,7.158090528989443,5.147158492540409
mp-14495,Li6ZnO4,unseen,22,193.38857,2.9375,342.1052,82.2184,58.295,0.0275,0.0129,0.21326,1.33792,8.92568,6.60073,5.62062,6.61306,7.68319,79.42122,51.105972,22,193.3885738258328,2.93750059293734,342.1052,7087.597449621534,4171.063927717491,4622.695943600939,237.9915854705108,0.2350829154918168,1.4308728168399474,6.376023339124588,4.94933080983126
mp-31094,Tb2FeSi2,unseen,10,191.6425,7.4494,859.7334,99.0117,55.0662,0.006,0.0616,0.26541,1.57681,8.02975,6.61252,3.65788,6.63921,11.79592,104.23962,62.416245,10,191.64249796302067,7.44939621811285,859.7334000000001,5016.43563315753,2894.598149091533,3213.7128260859563,165.9534691113981,0.2504249262747269,1.5020417283203114,10.718016019539938,8.58391919411075
mp-7608,Li2PdO2,val,5,51.32697,4.92726,152.3008,95.7753,45.2678,0.0081,0.0333,0.29584,1.74724,7.66581,6.61308,4.68528,6.65577,9.21488,96.78491,46.391174,5,51.32696580711932,4.927262398056897,152.3008,5674.181894504793,3068.420231449142,3424.48726079549,274.34069511993613,0.2933552980991736,1.732274191196163,8.096309380229245,6.962059421197884
mp-1018699,EuZnGe,train,6,140.59518,6.85056,580.026,46.3574,34.2,0.0153,0.0135,0.20393,1.3009,9.17549,6.63847,5.79674,6.64045,7.58064,52.419014,33.453705,6,140.59517947153336,6.850560862823921,580.026,3763.365725366896,2209.830919416509,2449.607613030641,140.25432311932065,0.236876101139184,1.4389288648311347,7.206094949321484,5.614867617948513
mp-2143,USe,unseen,2,51.68616,10.18401,316.98891,77.7617,33.5106,0.0177,0.0117,0.31159,1.84694,7.58418,6.65825,5.82192,6.64641,7.60965,77.44863,40.18947,2,51.68615981757237,10.184011954596947,316.98891,3587.017782084977,1986.5371013519928,2213.0602498440107,176.87984916617725,0.2788022794848048,1.6485172675639332,12.612386851606905,10.620306597890526
