mb_id,formula,n_sites,K_VRH,G_VRH,source
mb-10644,HgH2NCl,10,35.0,11.000000000000002,matbench
mb-10645,YAlO3,10,201.00000000000009,74.00000000000001,matbench
mb-10646,Na2Cl,3,12.999999999999998,7.999999999999999,matbench
mb-10647,BiTeI,3,7.0,5.000000000000001,matbench
mb-10648,PrYO2,4,122.00000000000004,83.99999999999999,matbench
mb-10649,Nb3In,8,153.00000000000003,16.0,matbench
mb-10650,TcB,2,294.0,179.00000000000006,matbench
mb-10651,Cu(SbO2)2,28,21.0,6.0,matbench
mb-10652,Sc2AlC,8,85.99999999999999,55.00000000000001,matbench
mb-10653,Li2VO2,5,111.99999999999996,78.99999999999999,matbench
mb-10654,SrRhO3,5,101.0,57.00000000000001,matbench
mb-10655,SiPt2,9,186.00000000000009,35.0,matbench
mb-10656,Li2VO2F,6,103.99999999999996,74.00000000000001,matbench
mb-10657,SmMg2Ag,4,45.00000000000001,13.999999999999998,matbench
mb-10658,HoThTc2,4,119.99999999999996,23.999999999999996,matbench
mb-10659,KF,2,21.0,16.0,matbench
mb-10660,Mn2SiNi,4,204.99999999999997,89.0,matbench
mb-10661,NiS,4,135.99999999999997,17.999999999999996,matbench
mb-10662,ScTlO2,4,109.00000000000004,35.0,matbench
mb-10663,AlPt,2,186.00000000000009,32.00000000000001,matbench
mb-10664,KSr3,4,16.0,6.0,matbench
mb-10665,Zr3Ag,4,92.0,13.999999999999998,matbench
mb-10666,FeNiN,3,219.00000000000009,83.99999999999999,matbench
mb-10667,Nb3Bi,8,158.0,63.99999999999999,matbench
mb-10668,Ag3Ge,4,72.00000000000001,12.000000000000002,matbench
mb-10669,MgAl,2,49.99999999999999,26.0,matbench
mb-10670,Ta2CuO6,9,135.0,78.99999999999999,matbench
mb-10671,PrTiO3,5,178.00000000000003,66.00000000000001,matbench
mb-10672,Ti3Cu,4,127.0,15.000000000000004,matbench
mb-10673,Rb3Cd,4,13.999999999999998,10.0,matbench
mb-10674,Li2CuBiO4,8,98.0,54.000000000000014,matbench
mb-10675,AgBiS2,4,63.99999999999999,17.999999999999996,matbench
mb-10676,RbNaH2,4,1.0,12.000000000000002,matbench
mb-10677,ReO3,8,182.99999999999991,106.00000000000004,matbench
mb-10678,Tm2MgIr,4,93.99999999999996,28.0,matbench
mb-10679,Ni3Au,8,173.00000000000003,46.0,matbench
mb-10680,GaCo2Ni,4,189.00000000000009,58.00000000000001,matbench
mb-10681,PbO2,3,281.9999999999999,36.0,matbench
mb-10682,ErNbOs2,4,211.0,85.99999999999999,matbench
mb-10683,InNi2,6,135.99999999999997,22.0,matbench
mb-10684,SrMg6Zr,8,27.000000000000004,19.0,matbench
mb-10685,TaTlO3,5,220.99999999999997,103.99999999999996,matbench
mb-10686,NaLiO,12,37.99999999999999,19.0,matbench
mb-10687,Sc,4,52.00000000000001,13.999999999999998,matbench
mb-10688,Mg6AlSb,8,37.0,12.000000000000002,matbench
mb-10689,Li2NdSb2,10,37.0,22.0,matbench
mb-10690,HgPt,4,146.99999999999997,36.0,matbench
mb-10691,As,2,79.99999999999999,42.99999999999999,matbench
mb-10692,CdTe,6,33.0,16.0,matbench
mb-10693,B2S3,10,20.000000000000004,16.0,matbench
mb-10694,AlFe2,3,146.99999999999997,44.0,matbench
mb-10695,UAl3Ni2,6,132.00000000000006,89.0,matbench
mb-10696,Ti3Nb,4,122.00000000000004,25.000000000000007,matbench
mb-10697,TeMoWSeS2,12,17.999999999999996,12.999999999999998,matbench
mb-10698,RhN2,6,209.0000000000001,115.00000000000004,matbench
mb-10699,RhSe,4,135.99999999999997,29.0,matbench
mb-10700,CuAsSe2,4,37.99999999999999,12.999999999999998,matbench
mb-10701,Mn3NiO4,8,36.0,70.99999999999999,matbench
mb-10702,NaPdO2,4,90.00000000000003,45.00000000000001,matbench
mb-10703,RhN2,12,212.99999999999997,121.00000000000006,matbench
mb-10704,Mg2Mn3O6,11,101.0,57.00000000000001,matbench
mb-10705,HC,16,10.0,5.000000000000001,matbench
mb-10706,USiAu,3,102.0,37.99999999999999,matbench
mb-10707,Ti3Sn,4,149.0,55.00000000000001,matbench
mb-10708,MgH2,3,60.0,12.999999999999998,matbench
mb-10709,InNi,2,126.0,40.99999999999999,matbench
mb-10710,SmTe,2,60.0,37.0,matbench
mb-10711,BaMnO3,5,111.00000000000004,74.00000000000001,matbench
mb-10712,Mg7Ni,8,37.0,23.0,matbench
mb-10713,YbDy3,4,33.0,17.999999999999996,matbench
mb-10714,InFeCo2,4,232.00000000000009,45.00000000000001,matbench
mb-10715,Co2C,6,257.00000000000006,109.99999999999996,matbench
mb-10716,BaCuO2,16,78.99999999999999,26.0,matbench
mb-10717,FeCuS2,8,52.00000000000001,17.999999999999996,matbench
mb-10718,Mg6CdNi,8,40.99999999999999,25.000000000000007,matbench
mb-10719,Al2O3,40,146.00000000000003,89.0,matbench
mb-10720,MgF2,6,49.99999999999999,12.000000000000002,matbench
mb-10721,Mg6CdNi,8,40.99999999999999,23.0,matbench
mb-10722,Cu2Se,12,76.0,26.0,matbench
mb-10723,C3N4,21,68.00000000000001,52.99999999999999,matbench
mb-10724,Al3Fe,8,124.99999999999994,52.99999999999999,matbench
mb-10725,Sm2MgIr,4,73.0,17.999999999999996,matbench
mb-10726,Ta2N,3,272.0,121.00000000000006,matbench
mb-10727,CeMg,2,68.00000000000001,21.0,matbench
mb-10728,Ho3Mn3Ga2Si,9,66.00000000000001,44.0,matbench
mb-10729,IrO3,4,178.00000000000003,97.0,matbench
mb-10730,Mg6ZnSb,8,28.0,9.0,matbench
mb-10731,VCuO2,4,134.00000000000003,67.0,matbench
mb-10732,BaRhO3,5,131.00000000000006,54.000000000000014,matbench
mb-10733,Be12Ag,13,112.99999999999994,32.00000000000001,matbench
mb-10734,LiCuO2,4,105.00000000000004,31.0,matbench
mb-10735,Ca2Mg,6,20.000000000000004,6.0,matbench
mb-10736,Mg6ZnCu,8,42.99999999999999,23.0,matbench
mb-10737,TlAs,2,38.99999999999999,17.999999999999996,matbench
mb-10738,FeCuS2,8,56.00000000000001,19.0,matbench
mb-10739,Nd2NiO4,7,127.0,57.00000000000001,matbench
mb-10740,YGe2,6,58.00000000000001,26.0,matbench
mb-10741,VN,4,352.0000000000001,217.9999999999999,matbench
mb-10742,Mg6TiCd,8,40.99999999999999,21.0,matbench
mb-10743,TiO,6,207.00000000000003,50.99999999999999,matbench
mb-10744,AlSb,16,48.99999999999999,30.0,matbench
mb-10745,ZnBi,16,37.99999999999999,16.0,matbench
mb-10746,NaMg3,4,15.000000000000004,10.0,matbench
mb-10747,GdTe2ClO5,9,54.000000000000014,21.0,matbench
mb-10748,CeMnSbO,8,59.00000000000001,37.0,matbench
mb-10749,LiMg6Si,8,40.99999999999999,17.999999999999996,matbench
mb-10750,UO3,4,167.0,39.99999999999999,matbench
mb-10751,W,8,298.99999999999994,135.99999999999997,matbench
mb-10752,Li2VO2F,12,103.99999999999996,76.0,matbench
mb-10753,YZr,2,58.00000000000001,37.0,matbench
mb-10754,MgSiO3,10,191.00000000000009,118.00000000000004,matbench
mb-10755,AlN,4,204.99999999999997,123.00000000000004,matbench
mb-10756,RuN2,6,298.00000000000006,156.99999999999994,matbench
mb-10757,LiFeS2,4,90.00000000000003,30.0,matbench
mb-10758,VCo,2,207.00000000000003,70.99999999999999,matbench
mb-10759,Ta2Al,30,161.99999999999994,54.000000000000014,matbench
mb-10760,Ag2O,3,83.99999999999999,23.0,matbench
mb-10761,HoCl2,6,49.99999999999999,20.000000000000004,matbench
mb-10762,Ru,1,309.0,186.00000000000009,matbench
mb-10763,Li2NdAs2,5,42.99999999999999,17.0,matbench
mb-10764,SnPbO3,5,225.0000000000001,100.0,matbench
mb-10765,PrCrO3,5,168.0,109.00000000000004,matbench
mb-10766,Cs2TlGaH6,10,79.99999999999999,25.000000000000007,matbench
mb-10767,Mg6ZrZn,8,47.00000000000001,12.999999999999998,matbench
mb-10768,SbPt3,4,201.00000000000009,20.000000000000004,matbench
mb-10769,ScI2,6,37.99999999999999,20.000000000000004,matbench
mb-10770,Sr3BiAs,5,575.0000000000001,17.0,matbench
mb-10771,CaMnO3,5,47.00000000000001,97.0,matbench
mb-10772,TiAu,2,136.99999999999997,38.99999999999999,matbench
mb-10773,Mg6ZnNi,8,38.99999999999999,17.999999999999996,matbench
mb-10774,K3Sr,4,2.0,2.0,matbench
mb-10775,UHg2,3,77.0,37.0,matbench
mb-10776,CoS2,3,70.99999999999999,19.0,matbench
mb-10777,TeAs,2,70.99999999999999,13.999999999999998,matbench
mb-10778,RbGe3,8,4.0,10.0,matbench
mb-10779,SmBr,2,44.0,32.00000000000001,matbench
mb-10780,ScTc3,4,214.00000000000009,91.0,matbench
mb-10781,ZrH3,4,130.00000000000006,85.99999999999999,matbench
mb-10782,Mg7Ti,8,45.00000000000001,20.000000000000004,matbench
mb-10783,TbZr,2,63.99999999999999,32.00000000000001,matbench
mb-10784,NdGe3,4,23.0,22.0,matbench
mb-10785,PrN,2,93.0,23.999999999999996,matbench
mb-10786,Ti3Al,4,109.99999999999996,32.00000000000001,matbench
mb-10787,BaO2,3,28.0,17.0,matbench
mb-10788,Fe3C,16,179.99999999999997,68.99999999999999,matbench
mb-10789,CeO2,6,132.00000000000006,46.0,matbench
mb-10790,LaDyRu2,4,102.99999999999996,33.0,matbench
mb-10791,ZrTi2O,8,134.00000000000003,70.99999999999999,matbench
mb-10792,BaNaSb,3,23.999999999999996,11.000000000000002,matbench
mb-10793,Sr2LiPt,4,12.999999999999998,12.000000000000002,matbench
mb-10794,MnFeTe,3,85.99999999999999,68.00000000000001,matbench
mb-10795,NbCr3,4,167.0,75.00000000000001,matbench
mb-10796,AlBiO3,5,191.00000000000009,118.00000000000004,matbench
mb-10797,Be12Pt,13,133.0,76.0,matbench
mb-10798,Cr3Fe,4,37.99999999999999,83.00000000000001,matbench
mb-10799,Dy3Mn3Ga2Si,9,79.99999999999999,40.99999999999999,matbench
mb-10800,Ba(MnSb)2,5,34.0,17.999999999999996,matbench
mb-10801,AuO2F,8,17.0,9.0,matbench
mb-10802,AlCo3,4,187.00000000000003,46.0,matbench
mb-10803,Ti3Au,4,90.00000000000003,11.000000000000002,matbench
mb-10804,Mg6ZnNi,8,50.99999999999999,25.000000000000007,matbench
mb-10805,Zr3Pt,4,136.99999999999997,15.000000000000004,matbench
mb-10806,MnCuSb,3,68.99999999999999,29.0,matbench
mb-10807,LiMg6Sb,8,37.99999999999999,17.0,matbench
mb-10808,Mg6MnCd,8,37.99999999999999,23.999999999999996,matbench
mb-10809,Mn2Sb,6,85.99999999999999,26.0,matbench
mb-10810,V2CN,8,306.0000000000001,189.00000000000009,matbench
mb-10811,Li2FeS2,10,28.0,15.000000000000004,matbench
mb-10812,FeCuSe2,16,28.0,13.999999999999998,matbench
mb-10813,LiMnP,6,83.99999999999999,38.99999999999999,matbench
mb-10814,K3Sr,4,5.000000000000001,5.000000000000001,matbench
mb-10815,CeTe,2,9.0,20.000000000000004,matbench
mb-10816,MnNiO2,4,186.00000000000009,74.00000000000001,matbench
mb-10817,Ni3Au,4,176.00000000000006,57.00000000000001,matbench
mb-10818,Mg6MnGa,8,42.00000000000001,20.000000000000004,matbench
mb-10819,LiMg6Mn,8,29.0,20.000000000000004,matbench
mb-10820,KPtO3,5,158.0,38.99999999999999,matbench
mb-10821,Mg6TiBi,8,36.0,17.0,matbench
mb-10822,Mg6NiSn,8,37.99999999999999,19.0,matbench
mb-10823,WO3,56,96.0,48.99999999999999,matbench
mb-10824,Sr3In,4,68.00000000000001,10.0,matbench
mb-10825,Mg6ZrTi,8,47.99999999999999,22.0,matbench
mb-10826,MnAsRh,9,135.99999999999997,37.0,matbench
mb-10827,Al2O3,40,138.99999999999997,78.99999999999999,matbench
mb-10828,Mg6MnGa,8,37.0,20.000000000000004,matbench
mb-10829,NaBeH3,5,63.0,47.99999999999999,matbench
mb-10830,PrGe3,4,17.0,22.0,matbench
mb-10831,SmB2,3,135.99999999999997,109.00000000000004,matbench
mb-10832,Si2Ru,3,168.0,92.0,matbench
mb-10833,Cu2Se,3,85.99999999999999,7.999999999999999,matbench
mb-10834,CuS,2,105.00000000000004,39.99999999999999,matbench
mb-10835,Ti2AlCr,4,105.00000000000004,48.99999999999999,matbench
mb-10836,Mg6ZrSn,8,63.99999999999999,13.999999999999998,matbench
mb-10837,VNiSb,3,127.0,52.99999999999999,matbench
mb-10838,TaCuN2,4,203.00000000000003,63.0,matbench
mb-10839,Cu2S,6,101.0,23.0,matbench
mb-10840,MnPbO3,5,83.99999999999999,66.00000000000001,matbench
mb-10841,NaCuO2,4,68.99999999999999,58.00000000000001,matbench
mb-10842,CrSe,4,58.00000000000001,21.0,matbench
mb-10843,PrMnGe,6,66.00000000000001,32.00000000000001,matbench
mb-10844,LaMnGe,6,67.0,28.0,matbench
mb-10845,Ca2SiO4,28,86.99999999999999,42.00000000000001,matbench
mb-10846,Ca3SbAs,5,32.00000000000001,25.000000000000007,matbench
mb-10847,Ti3Ga,4,108.00000000000004,27.000000000000004,matbench
mb-10848,HoNbOs2,4,192.00000000000003,83.00000000000001,matbench
mb-10849,ReSi2,3,232.99999999999997,121.00000000000006,matbench
mb-10850,LiMg6Sb,8,30.0,19.0,matbench
mb-10851,Sr2Cu3(SO)2,9,58.00000000000001,42.99999999999999,matbench
mb-10852,NaZnAs,3,27.000000000000004,22.0,matbench
mb-10853,Ho2CdS4,7,64.99999999999999,31.0,matbench
mb-10854,CaVO3,5,158.99999999999994,74.00000000000001,matbench
mb-10855,NpBi,2,52.00000000000001,23.0,matbench
mb-10856,UNiSn,3,109.00000000000004,50.99999999999999,matbench
mb-10857,UBi,2,75.00000000000001,20.000000000000004,matbench
mb-10858,In2Si2O7,22,228.00000000000009,93.99999999999996,matbench
mb-10859,ReO2,6,317.0000000000001,130.00000000000006,matbench
mb-10860,BaSO4,6,46.0,19.0,matbench
mb-10861,Mg3Ge,24,23.0,3.0,matbench
mb-10862,TiS,6,128.0,77.0,matbench
mb-10863,Zr3Cu,4,99.0,23.0,matbench
mb-10864,LiZnP,3,66.00000000000001,34.0,matbench
mb-10865,NaTeO3,5,134.00000000000003,78.99999999999999,matbench
mb-10866,Re3W,4,334.99999999999994,130.00000000000006,matbench
mb-10867,TmAg3,4,74.00000000000001,7.0,matbench
mb-10868,CdS,2,73.0,34.0,matbench
mb-10869,TaO3,16,188.00000000000009,70.00000000000001,matbench
mb-10870,TiO,4,228.00000000000009,154.99999999999997,matbench
mb-10871,Mg6CdSi,8,40.99999999999999,16.0,matbench
mb-10872,KTmI3,10,21.0,7.999999999999999,matbench
mb-10873,LaTe,2,50.99999999999999,28.0,matbench
mb-10874,InSb,2,59.00000000000001,27.000000000000004,matbench
mb-10875,UAs,2,93.99999999999996,29.0,matbench
mb-10876,TcN,4,352.0000000000001,175.0,matbench
mb-10877,C,2,435.99999999999983,519.9999999999998,matbench
mb-10878,Mn2CoSb,4,168.99999999999997,77.99999999999999,matbench
mb-10879,MgAgAs,3,66.00000000000001,10.0,matbench
mb-10880,NpAs,2,60.0,25.000000000000007,matbench
mb-10881,UGa2,3,68.00000000000001,56.00000000000001,matbench
mb-10882,NaAs,2,42.99999999999999,25.000000000000007,matbench
mb-10883,HfGa4Co,6,78.99999999999999,57.00000000000001,matbench
mb-10884,Os,1,408.00000000000006,231.00000000000009,matbench
mb-10885,WN,2,375.0,150.99999999999994,matbench
mb-10886,Mg6ZnSi,8,44.0,17.0,matbench
mb-10887,Ti2AlV,4,118.99999999999996,37.0,matbench
mb-10888,Nb3Fe,4,173.00000000000003,54.000000000000014,matbench
mb-10889,CaMg3O4,8,96.0,100.0,matbench
mb-10890,LiCe2Ru,4,68.00000000000001,5.000000000000001,matbench
mb-10891,YMg6Bi,8,37.0,10.0,matbench
mb-10892,B13N2,15,243.0,160.99999999999994,matbench
mb-10893,Mg6ZrSb,8,44.0,17.999999999999996,matbench
mb-10894,WN,4,291.00000000000006,70.99999999999999,matbench
mb-10895,Bi2Te2Se,5,13.999999999999998,10.0,matbench
mb-10896,Mg6GaSi,8,47.00000000000001,12.000000000000002,matbench
mb-10897,Ta4C3,7,296.0000000000001,130.00000000000006,matbench
mb-10898,RbReO3,5,175.0,102.99999999999996,matbench
mb-10899,Na5NiSO2,9,44.0,20.000000000000004,matbench
mb-10900,Rb3Pb,4,7.0,5.000000000000001,matbench
mb-10901,CrCo2Sb,4,171.99999999999991,79.99999999999999,matbench
mb-10902,GeSb,2,36.0,23.999999999999996,matbench
mb-10903,TiAgHg2,4,77.99999999999999,31.0,matbench
mb-10904,CrSb2,6,84.99999999999999,33.0,matbench
mb-10905,Ba3PN,5,38.99999999999999,27.000000000000004,matbench
mb-10906,VSb,4,102.0,50.99999999999999,matbench
mb-10907,Mn2CoAs,4,241.9999999999999,76.0,matbench
mb-10908,MgScGa,3,59.00000000000001,38.99999999999999,matbench
mb-10909,HfO2,12,225.0000000000001,93.99999999999996,matbench
mb-10910,TiCdO3,20,148.00000000000003,66.00000000000001,matbench
mb-10911,KYbO2,4,61.000000000000014,19.0,matbench
mb-10912,P,24,1.0,1.0,matbench
mb-10913,CoSe,4,168.0,38.99999999999999,matbench
mb-10914,Pd2O,6,154.99999999999997,2.0,matbench
mb-10915,Mg6TiZn,8,44.0,17.999999999999996,matbench
mb-10916,C,16,435.99999999999983,521.9999999999999,matbench
mb-10917,AlFe2,6,117.0,60.0,matbench
mb-10918,GdO2,6,132.00000000000006,70.99999999999999,matbench
mb-10919,Li2PrP2,5,46.0,21.0,matbench
mb-10920,Al3V,4,126.0,56.00000000000001,matbench
mb-10921,PbC2(SN)2,14,25.000000000000007,12.000000000000002,matbench
mb-10922,CeGeAu,3,86.99999999999999,26.0,matbench
mb-10923,EuAsO3,5,115.00000000000004,72.00000000000001,matbench
mb-10924,U2W2C3,7,194.99999999999991,101.0,matbench
mb-10925,USbTe,6,64.99999999999999,37.0,matbench
mb-10926,DyMn2,6,116.00000000000004,77.99999999999999,matbench
mb-10927,LiMnO4,12,39.99999999999999,23.0,matbench
mb-10928,Ti3Ag,4,123.00000000000004,25.000000000000007,matbench
mb-10929,Mg5Si6,11,63.0,20.000000000000004,matbench
mb-10930,SiMo,2,199.00000000000009,102.99999999999996,matbench
mb-10931,ZnO2,12,144.00000000000003,62.0,matbench
mb-10932,NaMg6Cu,8,34.0,15.000000000000004,matbench
mb-10933,GaAs,16,56.00000000000001,40.99999999999999,matbench
mb-10934,Ge,12,52.99999999999999,42.00000000000001,matbench
mb-10935,NdCrO3,5,193.00000000000009,109.00000000000004,matbench
mb-10936,PtO,4,186.00000000000009,38.99999999999999,matbench
mb-10937,CaTa2O6,9,174.00000000000009,109.99999999999996,matbench
mb-10938,NaMg6Cu,8,31.0,11.000000000000002,matbench
mb-10939,NpCdPt2,4,63.0,32.00000000000001,matbench
mb-10940,KMnSb,6,30.0,17.0,matbench
mb-10941,BaLiSi,3,26.0,17.0,matbench
mb-10942,C,8,435.99999999999983,522.9999999999999,matbench
mb-10943,Y(BC)2,10,171.99999999999991,111.99999999999996,matbench
mb-10944,Ca(BC)2,10,124.99999999999994,82.0,matbench
mb-10945,CsNaICl,4,12.000000000000002,6.0,matbench
mb-10946,W2C,3,302.99999999999983,159.99999999999991,matbench
mb-10947,LiMnAs,3,42.00000000000001,33.0,matbench
mb-10948,CdSe,2,59.00000000000001,26.0,matbench
mb-10949,Dy(BC)2,10,179.99999999999997,115.00000000000004,matbench
mb-10950,Sr2UO4,7,92.0,39.99999999999999,matbench
mb-10951,Mg6ZrAl,8,49.99999999999999,12.999999999999998,matbench
mb-10952,AgCNO,8,10.0,3.0,matbench
mb-10953,Ca2Zn,6,16.0,5.000000000000001,matbench
mb-10954,ErSn2,6,60.0,35.0,matbench
mb-10955,TmTc2W,4,192.00000000000003,77.99999999999999,matbench
mb-10956,TiFeCoAs,4,146.99999999999997,52.00000000000001,matbench
mb-10957,Mg6CdCo,8,45.00000000000001,28.0,matbench
mb-10958,Nd3Zr,8,38.99999999999999,20.000000000000004,matbench
mb-10959,Pb(ClO2)2,14,12.999999999999998,7.0,matbench
mb-10960,RbTeO3,5,103.99999999999996,68.00000000000001,matbench
mb-10961,CrNiSb,3,84.99999999999999,49.99999999999999,matbench
mb-10962,ZnO,2,171.99999999999991,64.99999999999999,matbench
mb-10963,Ca2SnS4,7,47.99999999999999,23.0,matbench
mb-10964,ZrNi2Sb,4,136.99999999999997,37.0,matbench
mb-10965,Si3N4,14,293.00000000000006,249.0,matbench
mb-10966,BaCoS2,8,58.00000000000001,32.00000000000001,matbench
mb-10967,KCoF3,5,58.00000000000001,33.0,matbench
mb-10968,Ge,8,50.99999999999999,37.99999999999999,matbench
mb-10969,SrIrO3,5,73.0,50.99999999999999,matbench
mb-10970,Yb3Ru,4,39.99999999999999,6.0,matbench
mb-10971,ZnReO4,6,127.0,76.0,matbench
mb-10972,Ca3P2,5,39.99999999999999,27.000000000000004,matbench
mb-10973,InSb,2,49.99999999999999,12.999999999999998,matbench
mb-10974,HfMg6Sb,8,54.000000000000014,17.999999999999996,matbench
mb-10975,Mg6CdCo,8,39.99999999999999,23.999999999999996,matbench
mb-10976,ZrSiPt,3,165.0,66.00000000000001,matbench
mb-10977,BaC2,6,39.99999999999999,11.000000000000002,matbench
mb-10978,RbPdO3,5,160.99999999999994,60.0,matbench
mb-10979,Cr3Ni,4,215.9999999999999,78.99999999999999,matbench
mb-10980,RbPtO3,5,66.00000000000001,68.99999999999999,matbench
mb-10981,DyAl3,4,70.99999999999999,47.00000000000001,matbench
mb-10982,RhI2,6,60.0,26.0,matbench
mb-10983,Mg6CoSn,8,52.99999999999999,27.000000000000004,matbench
mb-10984,H4N2O3,72,22.0,10.0,matbench
mb-10985,SiSn,2,59.00000000000001,37.99999999999999,matbench
mb-10986,Al2Cu,3,90.00000000000003,49.99999999999999,matbench
af-0c36787efc56,He8Ne4,12,3.77037,1.1662,aflow
af-6be08f2a9d7b,Co2Ge1Zn1,4,73.8333,13.0602,aflow
af-7b2394cca289,Ba1,1,8.37778,3.85914,aflow
af-863dc62f9262,Ba2,2,8.42265,4.63406,aflow
af-89e7078d2a09,Al1C1Er3,5,37.0278,15.383,aflow
af-0a2246974842,Co2Zr4,6,98.1264,18.2566,aflow
af-5acbf212d178,Cs1,1,2.22778,0.630101,aflow
af-b3744e8adac3,Al1C1Tb3,5,35.6278,11.9888,aflow
af-3a531e5b3aa9,B1H4Na1,6,20.9167,12.4896,aflow
af-6460fdfb6bb2,B4H16Na4,24,20.4,12.5613,aflow
af-b423dadc0feb,Mg1Tb2,3,39.5953,18.5495,aflow
af-726d23846430,Ho1Mg1,2,41.5833,19.6042,aflow
af-4f2cacf7ff9a,Ca7Ge1,8,19.35,7.87138,aflow
af-0e2d4391f612,B12H12Tl2,26,12.1451,4.31411,aflow
af-26c10d524c04,B4H16Hf1,21,3.93333,5.81964,aflow
af-235095bcd599,B6H24Y2,32,29.5333,17.3461,aflow
af-9e7d5ff7423c,Li23Sr6,29,12.8167,7.41574,aflow
af-7e573b2c8475,B6H6K2,14,12.0333,9.77161,aflow
af-92cdec1b0786,C1Dy3Ga1,5,43.5056,17.8771,aflow
af-f1d774fa5d76,Fe2Zr4,6,92.141,14.3518,aflow
af-4d44ca8da00e,Cs3H9Mg3,15,24.0836,19.6954,aflow
af-ac17f9369248,Cs4Na8,12,5.11304,2.24474,aflow
af-9bd9f59d06ba,H2Pu1,3,62.4722,19.4141,aflow
af-989235fd2b67,C1Ga1Ho3,5,45.15,18.6515,aflow
af-eda3b15c0480,Br1H4N1,6,18.0667,9.2643,aflow
af-f757d479791e,C1Er3Ga1,5,46.4333,18.6439,aflow
af-0b0765ce5f98,Cs1,1,2.07222,0.819158,aflow
af-6ed0a2b15ea0,La2Mg4,6,36.6778,19.6682,aflow
af-65482008ce92,Cl8H24N8,40,22.6938,6.97604,aflow
af-846fd722f92a,Mg8Tb4,12,42.4772,17.8344,aflow
af-8400a768e728,Ho4Mg8,12,42.6587,16.3605,aflow
af-9dfdfdc00cc1,Dy4Mg8,12,42.8884,17.3081,aflow
af-d2bed74bc816,Ca3Hg1,4,23.8056,9.477,aflow
af-55b23f1a73a1,Ho4Mg8,12,42.6621,16.2686,aflow
af-53cf3e307753,Er4Mg8,12,43.8606,19.5982,aflow
af-d1d764ad10d0,C1Y1,2,83.1167,15.3201,aflow
af-f0cec9393372,Er4Mg8,12,44.0289,19.4341,aflow
af-82e85d467374,H3Li1Sr1,5,21.8333,9.99763,aflow
af-ff083729d37a,La16Mg4Ru4,24,44.5,18.8911,aflow
af-278d84623f7d,Ca1H3Rb1,5,25.2833,19.5311,aflow
af-eb724544dfdf,Ba1H3Li1,5,17.7278,6.32928,aflow
af-b52cde15289f,C4N4Zn2,10,44.9111,6.89903,aflow
af-4b9c382e991c,Pt6Y14,20,60.4231,17.1564,aflow
af-6b4795df74ca,K8Sn46,54,28.75,6.68234,aflow
af-fab61846b1f5,Ba4Sb2,6,23.5643,14.8144,aflow
af-0bc4e2ff418c,Ba2Cd1,3,14.3604,9.89214,aflow
af-cc3163414e93,Mg8Sr4,12,25.5269,16.7578,aflow
af-45ff7b54dddd,C4Cd2N4,10,33.3278,3.98418,aflow
af-c39a60600679,Cs1H1,2,9.59444,6.97753,aflow
af-5ff815c1453a,La2Ni2,4,58.3028,16.9027,aflow
af-d777d711551d,Cs2H4Mg1,7,16.3598,11.7143,aflow
af-f4a14c21af9e,Ba8Si4,12,22.305,12.028,aflow
af-e47932dc1209,Ca1Cs1H3,5,24.25,19.6289,aflow
af-39585e426a7f,Ge4La12,16,41.2045,16.7737,aflow
af-55d0a6e60c49,Ni2Zr4,6,118.788,16.5835,aflow
af-190e395abaa7,V4Zr2,6,153.567,5.54523,aflow
af-d3f599fbb3b1,Pt4Y12,16,56.3343,15.4238,aflow
af-e5a9323a46d0,Ba6Mg23,29,24.8222,15.2275,aflow
af-1c83a0bff50d,Dy12Rh4,16,58.1985,14.033,aflow
