mb_id,formula,n_sites,K_VRH,G_VRH,_rf,_key,agl_kappa,agl_kappa_min,agl_kappa_max,agl_gamma,agl_K,agl_G,density,natoms,compound,spacegroup,n_aflow_entries,cell_volume_m3
mb-09358,TiSe,4,83.99999999999999,52.00000000000001,TiSe,TiSe|4,3.40623,3.40623,3.40623,2.09688,61.6268,26.4639,4.79746,4.0,Se2Ti2,194,1,8.779695433519297e-29
mb-09370,Hf2Al,6,112.99999999999994,56.00000000000001,Hf2Al,Hf2Al|6,9.22553,9.22553,9.22553,1.55818,112.192,52.8378,10.4162,6.0,Al2Hf4,140,1,1.224214464271959e-28
mb-09375,Sn,2,46.0,21.0,Sn,Sn|2,2.84667,2.78507,2.90827,2.280865,39.7465,19.31505,5.912694999999999,2.0,Sn2,227,2,6.667774768162651e-29
mb-09376,NbC,2,300.0000000000001,197.0,NbC,NbC|2,51.17195,5.84683,78.8903,1.943445,281.2165,136.6489,7.680545,2.0,C1Nb1,216,4,2.268314425002442e-29
mb-09377,MnGePd,9,127.0,34.0,MnGePd,MnGePd|9,1.82693,1.82693,1.82693,2.26932,100.066,35.0519,7.78903,9.0,Ge3Mn3Pd3,189,1,1.4965774763923253e-28
mb-09381,Li2CdSb,4,37.99999999999999,13.999999999999998,Li2CdSb,Li2CdSb|4,0.863144,0.863144,0.863144,2.01533,37.2389,10.8823,5.25015,4.0,Cd1Li2Sb1,225,1,7.845522456114096e-29
mb-09382,HfSbRu,3,146.99999999999997,47.99999999999999,HfSbRu,HfSbRu|3,6.43126,6.43126,6.43126,2.11572,145.411,47.8966,10.6811,3.0,Hf1Ru1Sb1,216,1,6.239128352306486e-29
mb-09383,NbN,4,314.99999999999994,189.00000000000009,NbN,NbN|4,18.386055,7.53961,29.2325,1.993705,260.671,98.4827,7.334425,4.0,N2Nb2,186,2,4.841097867436993e-29
mb-09388,KClO4,6,46.0,7.999999999999999,KClO4,KClO4|6,3.59182,3.59182,3.59182,2.20449,14.7,6.36062,2.08571,6.0,Cl1K1O4,216,1,1.1030577652883794e-28
mb-09389,GeRh,8,77.99999999999999,38.99999999999999,GeRh,GeRh|8,5.32288,5.32288,5.32288,2.41309,107.391,51.2492,9.80159,8.0,Ge4Rh4,198,1,1.1896035676520505e-28
mb-09396,TiPbO3,5,170.99999999999991,91.0,TiPbO3,TiPbO3|5,12.3097,12.3097,12.3097,2.05993,168.594,91.625,7.86753,5.0,O3Pb1Ti1,221,1,6.396564163096362e-29
mb-09402,Mn3ZnC,5,192.00000000000003,70.99999999999999,Mn3ZnC,Mn3ZnC|5,3.73525,3.73525,3.73525,2.4941,66.1556,45.7223,5.43091,5.0,C1Mn3Zn1,221,1,7.40647048853403e-29
mb-09404,Cs2Pt,6,12.000000000000002,5.000000000000001,Cs2Pt,Cs2Pt|6,0.300135,0.300135,0.300135,1.98818,13.2204,5.35598,6.4242,6.0,Cs4Pt2,194,1,2.382659299589776e-28
mb-09405,BaCeO3,5,111.99999999999996,52.99999999999999,BaCeO3,BaCeO3|5,7.51346,7.51346,7.51346,2.05685,115.283,54.4672,5.91108,5.0,Ba1Ce1O3,221,1,9.14228578648804e-29
mb-09406,MgH2,12,47.99999999999999,32.00000000000001,MgH2,MgH2|12,4.51945,3.81247,5.22643,1.66552,59.21565,35.49365,1.6927500000000002,12.0,H8Mg4,62,2,1.0328010520725388e-28
mb-09409,HfPbO3,5,167.0,88.00000000000001,HfPbO3,HfPbO3|5,10.6517,10.6517,10.6517,2.06793,164.794,87.2365,10.0371,5.0,Hf1O3Pb1,221,1,7.174942952369753e-29
mb-09410,NaNbO3,5,181.00000000000003,100.0,NaNbO3,NaNbO3|5,19.219,19.219,19.219,2.0755,181.639,104.108,4.29332,5.0,Na1Nb1O3,221,1,6.338986375776225e-29
mb-09415,YSi2Rh3,6,174.00000000000009,99.0,YSi2Rh3,YSi2Rh3|6,12.2862,12.2862,12.2862,2.15023,175.631,100.331,7.84669,6.0,Rh3Si2Y1,191,1,9.603305165600973e-29
mb-09417,CsHgBr3,5,7.0,15.000000000000004,CsHgBr3,CsHgBr3|5,0.344431,0.344431,0.344431,2.55675,23.5111,8.11402,5.20444,5.0,Br3Cs1Hg1,221,1,1.8288871953084745e-28
mb-09418,GeO2,12,208.0,121.00000000000006,GeO2,GeO2|12,8.703595,8.57184,8.83535,2.35722,224.913,133.213,6.232094999999999,12.0,Ge4O8,60,2,1.115238553598369e-28
mb-09419,SiAgPt5,7,197.99999999999991,55.00000000000001,SiAgPt5,SiAgPt5|7,2.09432,2.09432,2.09432,2.53198,198.197,54.0228,16.7856,7.0,Ag1Pt5Si1,123,1,1.099442049780494e-28
mb-09423,ThAl2,6,81.0,42.99999999999999,ThAl2,ThAl2|6,6.0557,6.0557,6.0557,1.88857,86.35,44.9052,6.89441,6.0,Al4Th2,227,1,1.3776844184687229e-28
mb-09424,SiOs,2,295.0,130.00000000000006,SiOs,SiOs|2,22.4741,22.4741,22.4741,2.17518,292.967,116.952,14.1135,2.0,Os1Si1,221,1,2.5686145656257616e-29
mb-09432,AgBr,4,37.99999999999999,9.0,AgBr,AgBr|4,0.47175199999999995,0.46751,0.475994,2.53412,38.9499,10.984,6.294895,4.0,Ag2Br2,11,2,9.906537720777899e-29
mb-09434,CuBr,4,29.0,10.0,CuBr,CuBr|4,1.07008,1.07008,1.07008,2.39897,23.5711,9.51071,4.8607,4.0,Br2Cu2,194,1,9.801235591009045e-29
mb-09435,VCo2Si,4,212.99999999999997,75.00000000000001,VCo2Si,VCo2Si|4,8.30361,8.30361,8.30361,2.30143,181.578,83.3144,7.0401,4.0,Co2Si1V1,225,1,4.6440983247865286e-29
mb-09438,YSn3,4,62.0,13.999999999999998,YSn3,YSn3|4,1.20763,1.20763,1.20763,2.1269,54.75,13.9596,6.7835,4.0,Sn3Y1,221,1,1.0894072605851256e-28
mb-09439,RbPdF3,5,70.00000000000001,23.999999999999996,RbPdF3,RbPdF3|5,2.84654,2.84654,2.84654,2.16295,60.1944,25.9101,4.79701,5.0,F3Pd1Rb1,221,1,8.615365834063373e-29
mb-09443,NaMgF3,5,70.00000000000001,42.99999999999999,NaMgF3,NaMgF3|5,5.40741,5.40741,5.40741,2.07842,71.5333,42.3804,2.80405,5.0,F3Mg1Na1,221,1,6.175980608226506e-29
mb-09461,ErPt2,6,173.00000000000003,72.00000000000001,ErPt2,ErPt2|6,4.33478,4.33478,4.33478,2.31727,168.25,69.5768,16.7864,6.0,Er2Pt4,227,1,1.1028324245788446e-28
mb-09472,TiO,10,194.99999999999991,106.00000000000004,TiO,TiO|10,13.2856,13.2856,13.2856,2.04975,193.569,107.951,4.86768,10.0,O5Ti5,12,1,1.0893552193216455e-28
mb-09480,SrMnO3,5,193.00000000000009,67.0,SrMnO3,SrMnO3|5,6.37594,6.37594,6.37594,2.67903,131.833,90.5641,5.38267,5.0,Mn1O3Sr1,221,1,5.878608373102028e-29
mb-09494,Na2PdC2,5,46.0,20.000000000000004,Na2PdC2,Na2PdC2|5,5.55749,5.55749,5.55749,1.95906,45.168,23.0544,3.19777,5.0,C2Na2Pd1,164,1,9.16119235424552e-29
mb-09497,Te,2,52.00000000000001,9.0,Te,Te|2,1.28703,1.28703,1.28703,2.19456,49.0778,7.59925,6.47327,2.0,Te2,221,1,6.546452873783507e-29
mb-09500,FeCo3,4,182.99999999999991,79.99999999999999,FeCo3,FeCo3|4,11.433,11.433,11.433,1.88148,110.361,68.882,7.58494,4.0,Co3Fe1,221,1,5.093190218498059e-29
mb-09504,SiO2,36,55.00000000000001,42.00000000000001,SiO2,SiO2|36,4.68816,4.68816,4.68816,1.95684,59.3649,30.1075,1.76068,36.0,O24Si12,195,1,6.8000314065334e-28
mb-09509,TbC2,3,106.00000000000004,37.0,TbC2,TbC2|3,10.7365,10.7365,10.7365,1.85012,114.884,40.741,7.13707,3.0,C2Tb1,139,1,4.2565117840722726e-29
mb-09510,ZnNi3C,5,189.99999999999997,60.0,ZnNi3C,ZnNi3C|5,2.98737,2.98737,2.98737,2.33928,189.711,44.7535,8.1337,5.0,C1Ni3Zn1,221,1,5.175338252882002e-29
mb-09512,BiTePd,12,74.00000000000001,26.0,BiTePd,BiTePd|12,0.813256,0.813256,0.813256,2.36484,72.5502,23.3455,9.56679,12.0,Bi4Pd4Te4,198,1,3.0757212020903186e-28
mb-09514,NbCrGe,9,195.99999999999997,95.0,NbCrGe,NbCrGe|9,7.25123,7.25123,7.25123,2.10654,189.668,82.1495,7.99836,9.0,Cr3Ge3Nb3,189,1,1.3549194590261698e-28
mb-09522,AlVNi2,4,177.00000000000009,50.99999999999999,AlVNi2,AlVNi2|4,6.06207,6.06207,6.06207,2.08965,211.389,59.2787,6.70901,4.0,Al1Ni2V1,225,1,4.834090531966989e-29
mb-09524,Zr3N4,14,194.99999999999991,111.00000000000004,Zr3N4,Zr3N4|14,13.6869,13.6869,13.6869,1.99689,205.144,116.533,6.93858,14.0,N8Zr6,220,1,1.5780685321790239e-28
mb-09525,Li(YSi)2,10,68.00000000000001,46.0,Li(YSi)2,Li(YSi)2|10,5.95019,5.95019,5.95019,1.86191,68.2414,44.9454,3.72466,10.0,Li2Si4Y4,127,1,2.1481864978713315e-28
mb-09527,KSbO3,20,111.99999999999996,73.0,KSbO3,KSbO3|20,3.13029,3.13029,3.13029,2.5024,114.311,73.1922,4.62869,20.0,K4O12Sb4,227,1,2.9970845114552453e-28
mb-09529,TlBr,2,28.0,9.0,TlBr,TlBr|2,0.5336665,0.52204,0.545293,2.39044,18.62775,7.248155000000001,6.642405,2.0,Br1Tl1,225,2,7.106916364650627e-29
mb-09532,SnS,2,79.99999999999999,5.000000000000001,SnS,SnS|2,8.0644,8.0644,8.0644,1.96141,52.9278,30.9299,4.88622,2.0,S1Sn1,225,1,5.123956306779815e-29
mb-09535,HfInAu2,4,127.0,25.000000000000007,HfInAu2,HfInAu2|4,1.44263,1.44263,1.44263,2.45081,127.622,28.1846,14.8293,4.0,Au2Hf1In1,225,1,7.695513329813361e-29
mb-09539,Na3As,4,23.0,11.000000000000002,Na3As,Na3As|4,1.58923,1.58923,1.58923,1.97451,25.8167,13.3045,2.63943,4.0,As1Na3,225,1,9.052578544588475e-29
mb-09541,ZrV2,6,140.00000000000006,12.000000000000002,ZrV2,ZrV2|6,0.256097,0.256097,0.256097,1.77869,153.567,5.54523,6.3152,6.0,V4Zr2,227,1,1.015523554740119e-28
mb-09543,Ca2As,6,35.0,30.0,Ca2As,Ca2As|6,6.01471,6.01471,6.01471,1.77816,36.9974,29.8489,3.09599,6.0,As2Ca4,139,1,1.6635222545522365e-28
mb-09545,YAlO3,10,191.00000000000009,102.99999999999996,YAlO3,YAlO3|10,9.92536,9.92536,9.92536,1.95989,168.251,83.0635,4.50072,10.0,Al2O6Y2,194,1,1.2093106099338807e-28
mb-09546,Al2CdSe4,14,63.0,25.000000000000007,Al2CdSe4,Al2CdSe4|14,1.51157,1.51157,1.51157,2.07781,63.8611,26.1026,4.86929,14.0,Al4Cd2Se8,227,1,3.2889202077994332e-28
mb-09547,Al2O3,10,95.0,46.0,Al2O3,Al2O3|10,21.7995,21.7995,21.7995,1.91619,232.029,147.183,3.87028,10.0,Al4O6,167,1,8.749273134219849e-29
mb-09551,Sc(BC)2,20,189.99999999999997,150.99999999999994,Sc(BC)2,Sc(BC)2|20,23.7205,23.7205,23.7205,1.724,186.334,145.689,3.15186,20.0,B8C8Sc4,55,1,1.9092687750734142e-28
mb-09558,ZrP,2,134.00000000000003,76.0,ZrP,ZrP|2,25.8274,25.8274,25.8274,1.93741,136.094,73.9462,5.45809,2.0,P1Zr1,225,1,3.717677021122989e-29
mb-09561,LiPt2,6,135.99999999999997,70.00000000000001,LiPt2,LiPt2|6,4.25117,4.25117,4.25117,2.44463,133.439,69.7754,13.008,6.0,Li2Pt4,227,1,1.013860714062637e-28
mb-09570,CrN,2,204.99999999999997,68.00000000000001,CrN,CrN|2,51.13015,45.6585,56.6018,1.3557460000000001,195.897,99.55030000000001,5.104095,2.0,Cr1N1,216,2,2.147299921785585e-29
mb-09571,CeVO4,12,117.0,45.00000000000001,CeVO4,CeVO4|12,4.55947,4.55947,4.55947,1.9751,105.792,37.6144,4.54933,12.0,Ce2O8V2,141,1,1.861939924480889e-28
mb-09574,ZrNi2,6,164.00000000000003,73.0,ZrNi2,ZrNi2|6,4.39129,4.39129,4.39129,2.04127,189.872,57.3422,8.3511,6.0,Ni4Zr2,227,1,8.296065984945454e-29
mb-09577,ErSnAu,6,76.0,42.00000000000001,ErSnAu,ErSnAu|6,2.72302,2.72302,2.72302,2.35942,76.6421,40.202,11.2181,6.0,Au2Er2Sn2,186,1,1.4297133725895307e-28
mb-09583,HfNi2Sn,4,152.00000000000003,40.99999999999999,HfNi2Sn,HfNi2Sn|4,5.13884,5.13884,5.13884,2.16253,152.444,52.8997,11.1539,4.0,Hf1Ni2Sn1,225,1,6.172169179700284e-29
mb-09585,ErSi2Rh3,6,171.99999999999991,100.0,ErSi2Rh3,ErSi2Rh3|6,11.2776,11.2776,11.2776,2.16908,178.052,101.238,9.29463,6.0,Er1Rh3Si2,191,1,9.507103055310728e-29
mb-09586,Tl(CoSe)2,5,47.00000000000001,21.0,Tl(CoSe)2,Tl(CoSe)2|5,0.734211,0.734211,0.734211,3.51209,35.1563,15.7678,7.87467,5.0,Co2Se2Tl1,139,1,1.0125383401688642e-28
mb-09587,HoCuSn,6,56.00000000000001,44.0,HoCuSn,HoCuSn|6,4.46413,4.46413,4.46413,2.11243,73.9639,46.0022,8.69404,6.0,Cu2Ho2Sn2,194,1,1.326233714011715e-28
mb-09590,SrSnO3,5,144.00000000000003,89.0,SrSnO3,SrSnO3|5,8.68576,8.68576,8.68576,2.34861,135.344,80.9891,5.83693,5.0,O3Sn1Sr1,221,1,7.235343099608929e-29
mb-09591,CaCuBi,6,42.99999999999999,27.000000000000004,CaCuBi,CaCuBi|6,2.4218,2.4218,2.4218,2.12391,46.7346,28.7285,6.9061,6.0,Bi2Ca2Cu2,194,1,1.5032849763844715e-28
mb-09592,ZrNi2Sn,4,144.00000000000003,38.99999999999999,ZrNi2Sn,ZrNi2Sn|4,4.99108,4.99108,4.99108,2.18448,154.383,50.9363,8.64596,4.0,Ni2Sn1Zr1,225,1,6.286508102033748e-29
mb-09593,CsCl,2,15.000000000000004,7.999999999999999,CsCl,CsCl|2,0.59636,0.470616,0.722104,2.510245,13.455549999999999,6.51299,3.46303,2.0,Cl1Cs1,225,2,8.072866439761104e-29
mb-09600,AgPt3,4,204.99999999999997,63.0,AgPt3,AgPt3|4,2.22655,2.22655,2.22655,2.85082,191.067,54.1644,18.3173,4.0,Ag1Pt3,221,1,6.283421521443391e-29
mb-09604,ErCuSn,6,70.00000000000001,46.0,ErCuSn,ErCuSn|6,4.42785,4.42785,4.42785,2.12279,75.6198,47.0704,8.91795,6.0,Cu2Er2Sn2,194,1,1.3016070107216725e-28
mb-09613,HoTe2,6,59.00000000000001,25.000000000000007,HoTe2,HoTe2|6,2.02604,2.02604,2.02604,1.92534,58.9661,21.5849,8.00204,6.0,Ho2Te4,129,1,1.7436623902511102e-28
mb-09614,Sb,1,56.00000000000001,25.000000000000007,Sb,Sb|1,3.83874,3.83874,3.83874,2.12833,59.7056,18.0475,6.72399,1.0,Sb1,221,1,3.0069532646403044e-29
mb-09618,TiS,4,138.0,88.00000000000001,TiS,TiS|4,11.5142,11.5142,11.5142,2.11296,117.892,62.2743,4.11513,4.0,S2Ti2,194,1,6.450839157807404e-29
mb-09623,ZnNi2Ge,4,148.00000000000003,39.99999999999999,ZnNi2Ge,ZnNi2Ge|4,2.85205,2.85205,2.85205,2.45813,154.094,42.8333,8.98233,4.0,Ge1Ni2Zn1,225,1,4.72217258834629e-29
mb-09624,Nb4SiNi,12,191.00000000000009,99.0,Nb4SiNi,Nb4SiNi|12,10.9058,10.9058,10.9058,1.88178,189.747,101.369,7.8037,12.0,Nb8Ni2Si2,124,1,1.950865481695012e-28
mb-09625,Y3Al,4,48.99999999999999,32.00000000000001,Y3Al,Y3Al|4,7.63659,7.63659,7.63659,1.64756,51.4167,31.389,4.47071,4.0,Al1Y3,221,1,1.0908755222630252e-28
mb-09630,Be5Fe,6,132.00000000000006,112.99999999999994,Be5Fe,Be5Fe|6,35.9199,35.9199,35.9199,1.61476,116.528,124.593,3.14399,6.0,Be5Fe1,216,1,5.329476418936705e-29
mb-09633,OsN2,3,209.99999999999991,117.0,OsN2,OsN2|3,21.315,5.64512,28.0224,2.15889,277.3,103.112,11.9374,3.0,N2Os1,187,3,3.0358511221275034e-29
mb-09642,SiNi,4,189.00000000000009,76.0,SiNi,SiNi|4,11.2384,11.2384,11.2384,2.21815,163.87,75.8941,6.29076,4.0,Ni2Si2,59,1,4.581314615606779e-29
mb-09645,NaBeSb,6,35.0,23.999999999999996,NaBeSb,NaBeSb|6,3.97761,3.97761,3.97761,1.87857,35.177,24.232,3.64128,6.0,Be2Na2Sb2,194,1,1.4024064457845686e-28
mb-09646,RbI,2,31.0,6.0,RbI,RbI|2,0.4564465,0.367039,0.545854,2.40592,10.588899999999999,5.0970200000000006,3.6477399999999998,2.0,I1Rb1,221,2,9.667697015669766e-29
mb-09649,Ge3As4,7,47.00000000000001,29.0,Ge3As4,Ge3As4|7,3.68437,3.68437,3.68437,2.0673,48.3037,29.1186,5.12614,7.0,As4Ge3,215,1,1.6767112264183434e-28
mb-09660,Al2Mo3C,24,225.99999999999991,82.0,Al2Mo3C,Al2Mo3C|24,3.29673,3.29673,3.29673,2.00211,221.206,66.4698,7.1217,24.0,Al8C4Mo12,213,1,3.2997087142878797e-28
mb-09661,KCoO2,8,68.00000000000001,34.0,KCoO2,KCoO2|8,3.41067,3.41067,3.41067,2.08644,64.3279,25.5182,3.62988,8.0,Co2K2O4,129,1,1.1896833215623661e-28
mb-09684,SbRu,8,146.99999999999997,50.99999999999999,SbRu,SbRu|8,5.17231,5.17231,5.17231,2.35499,141.575,70.3584,9.90953,8.0,Ru4Sb4,62,1,1.4935841370412047e-28
mb-09687,CuNi2Sb,4,149.0,25.000000000000007,CuNi2Sb,CuNi2Sb|4,2.46569,2.46569,2.46569,2.36621,142.122,34.9971,9.5842,4.0,Cu1Ni2Sb1,225,1,5.244394104382627e-29
mb-09690,HoB6,7,175.0,58.00000000000001,HoB6,HoB6|7,11.2188,11.2188,11.2188,1.62974,169.761,63.1052,5.57878,7.0,B6Ho1,221,1,6.839950076052161e-29
mb-09691,MnSnPt,3,108.00000000000004,26.0,MnSnPt,MnSnPt|3,2.30522,2.30522,2.30522,2.41855,94.7833,28.2427,9.58514,3.0,Mn1Pt1Sn1,216,1,6.387950160784347e-29
mb-09702,SiS2,6,23.999999999999996,19.0,SiS2,SiS2|6,10.7017,10.7017,10.7017,2.07834,25.7322,19.3253,2.22515,6.0,S4Si2,122,1,1.376333643565331e-28
mb-09705,LiGaSi,3,30.0,46.0,LiGaSi,LiGaSi|3,8.51019,8.51019,8.51019,2.18141,58.4222,47.3761,3.4071,3.0,Ga1Li1Si1,216,1,5.105240146075162e-29
mb-09710,CsH,2,26.0,11.000000000000002,CsH,CsH|2,1.0987369999999999,0.976334,1.22114,1.91906,10.98057,7.630115,3.656005,2.0,Cs1H1,225,2,6.082278849938985e-29
mb-09711,V5Si3,16,184.0,57.00000000000001,V5Si3,V5Si3|16,10.0905,10.0905,10.0905,1.96241,190.595,110.243,5.2877,16.0,Si6V10,140,1,2.128951961592056e-28
mb-09714,NaWO3,5,191.00000000000009,77.0,NaWO3,NaWO3|5,13.6807,13.6807,13.6807,2.10753,207.067,99.8725,6.97981,5.0,Na1O3W1,221,1,6.062511707310325e-29
mb-09731,ZrO2,12,158.99999999999994,46.0,ZrO2,ZrO2|12,8.614905,8.33108,9.8987,2.019705,188.99599999999998,83.7875,5.566575,12.0,O8Zr4,60,4,1.4703207869582246e-28
mb-09738,Al2O3,10,130.00000000000006,52.00000000000001,Al2O3,Al2O3|10,21.7995,21.7995,21.7995,1.91619,232.029,147.183,3.87028,10.0,Al4O6,167,1,8.749273134219849e-29
mb-09748,La3Ga,4,44.0,15.000000000000004,La3Ga,La3Ga|4,1.53473,1.53473,1.53473,1.94262,39.7556,13.9614,6.43217,4.0,Ga1La3,221,1,1.2557995888137228e-28
mb-09754,Nb3Au,8,184.0,62.0,Nb3Au,Nb3Au|8,5.22147,5.22147,5.22147,2.00576,176.45,61.193,10.8325,8.0,Au2Nb6,223,1,1.458379327931299e-28
mb-09756,Ta4FeP,12,219.00000000000009,101.0,Ta4FeP,Ta4FeP|12,5.48031,5.48031,5.48031,1.67875,185.86,63.3677,13.5116,12.0,Fe2P2Ta8,124,1,1.992436190404998e-28
mb-09760,Be2B,3,150.00000000000003,93.99999999999996,Be2B,Be2B|3,79.8454,79.8454,79.8454,1.60106,145.728,136.525,2.00765,3.0,B1Be2,225,1,2.3849898357870306e-29
mb-09761,Li2HgGe,4,54.000000000000014,12.999999999999998,Li2HgGe,Li2HgGe|4,1.09811,1.09811,1.09811,2.14506,43.1556,16.7309,7.07095,4.0,Ge1Hg1Li2,225,1,6.742526713587531e-29
mb-09768,BMo2C,8,317.0000000000001,182.99999999999991,BMo2C,BMo2C|8,25.5812,25.5812,25.5812,1.99934,305.312,180.718,8.39864,8.0,B2C2Mo4,63,1,8.489959341956294e-29
mb-09778,MnTe,2,81.0,25.000000000000007,MnTe,MnTe|2,3.9676750000000003,1.92182,6.01353,2.026525,44.45555,19.36075,5.1075,2.0,Mn1Te1,225,2,5.934636416407981e-29
mb-09780,PbSe2,6,7.999999999999999,7.999999999999999,PbSe2,PbSe2|6,1.55008,1.55008,1.55008,2.12312,45.7952,18.5695,7.29976,6.0,Pb2Se4,140,1,1.661139610635185e-28
mb-09788,Li2AlRh,4,79.99999999999999,37.0,Li2AlRh,Li2AlRh|4,4.82719,4.82719,4.82719,1.96839,82.5944,35.0487,4.49287,4.0,Al1Li2Rh1,216,1,5.313621476813812e-29
mb-09790,SrZrO3,5,153.00000000000003,88.00000000000001,SrZrO3,SrZrO3|5,14.8962,14.8962,14.8962,2.05797,151.761,87.839,5.09365,5.0,O3Sr1Zr1,221,1,7.395096545378326e-29
mb-09794,CdAgSb,3,70.00000000000001,6.0,CdAgSb,CdAgSb|3,0.209793,0.209793,0.209793,2.45653,55.6611,5.16666,7.60374,3.0,Ag1Cd1Sb1,216,1,7.469606458202001e-29
mb-09802,Mn3SnC,5,209.0000000000001,115.00000000000004,Mn3SnC,Mn3SnC|5,11.2367,11.2367,11.2367,1.40259,78.8778,45.3543,5.8055,5.0,C1Mn3Sn1,221,1,8.45314166270393e-29
mb-09806,HoInPt4,6,170.00000000000006,58.00000000000001,HoInPt4,HoInPt4|6,2.78102,2.78102,2.78102,2.44231,165.928,54.6615,16.1752,6.0,Ho1In1Pt4,216,1,1.088277998329802e-28
mb-09821,DyC2,3,116.00000000000004,44.0,DyC2,DyC2|3,10.3954,10.3954,10.3954,1.84684,117.374,40.4996,7.41199,3.0,C2Dy1,139,1,4.178716802963305e-29
mb-09831,MnAlPt,6,123.00000000000004,40.99999999999999,MnAlPt,MnAlPt|6,4.22074,4.22074,4.22074,2.21819,128.914,54.7774,9.86159,6.0,Al2Mn2Pt2,194,1,9.328622916080605e-29
mb-09840,SnO2,6,140.00000000000006,49.99999999999999,SnO2,SnO2|6,7.04549,6.18729,8.7096,2.40753,164.63,76.1392,6.32339,6.0,O4Sn2,136,3,7.915306510175392e-29
mb-09851,Sc2GaC,8,85.99999999999999,50.99999999999999,Sc2GaC,Sc2GaC|8,10.0791,10.0791,10.0791,1.8901,84.9052,56.0225,3.93792,8.0,C2Ga2Sc4,194,1,1.447587042436241e-28
mb-09854,CsMgF3,5,63.99999999999999,36.0,CsMgF3,CsMgF3|5,3.34248,3.34248,3.34248,2.21288,61.9111,35.8365,4.61587,5.0,Cs1F3Mg1,221,1,7.705955092551714e-29
mb-09855,WN2,12,121.00000000000006,26.0,WN2,WN2|12,5.7741,5.7741,5.7741,2.01805,305.379,86.9456,11.0445,12.0,N8W4,205,1,1.2740851906871575e-28
mb-09856,Zr2Al,6,100.0,40.99999999999999,Zr2Al,Zr2Al|6,9.445635,8.43437,10.4569,1.66992,101.10589999999999,47.58525,5.54945,6.0,Al2Zr4,140,2,1.253334765302843e-28
mb-09867,ZrTe,4,93.0,57.00000000000001,ZrTe,ZrTe|4,7.909174999999999,7.39445,8.4239,2.0978149999999998,91.81184999999999,52.51885,7.44196,4.0,Te2Zr2,194,2,9.765325286221636e-29
mb-09889,TiO2,12,93.99999999999996,54.000000000000014,TiO2,TiO2|12,13.64025,11.6067,15.6738,1.997695,158.22750000000002,84.1309,3.752825,12.0,O8Ti4,60,2,1.4135514555684635e-28
mb-09913,Nb4CoSi,12,191.00000000000009,97.0,Nb4CoSi,Nb4CoSi|12,11.4202,11.4202,11.4202,1.87974,189.129,102.733,7.83221,12.0,Co2Nb8Si2,124,1,1.9447809416263897e-28
mb-09921,K2HfF6,9,52.00000000000001,23.999999999999996,K2HfF6,K2HfF6|9,3.17752,3.17752,3.17752,2.1129,9.25,5.15153,3.67835,9.0,F6Hf1K2,225,1,1.673368960770862e-28
mb-09939,RbCl,2,26.0,12.000000000000002,RbCl,RbCl|2,0.8957904999999999,0.837648,0.953933,2.36549,15.458350000000001,7.80745,2.9002,2.0,Cl1Rb1,221,2,6.92344363953918e-29
mb-09941,TiSiRu,12,191.00000000000009,77.0,TiSiRu,TiSiRu|12,8.77734,8.77734,8.77734,2.04501,189.901,93.0722,6.59773,12.0,Ru4Si4Ti4,62,1,1.782144931779762e-28
mb-09962,BiRhO3,20,174.00000000000009,57.00000000000001,BiRhO3,BiRhO3|20,2.54021,2.54021,2.54021,2.2141,171.479,65.9479,9.45276,20.0,Bi4O12Rh4,62,1,2.528792046787179e-28
mb-09965,Y2O3,40,138.99999999999997,64.99999999999999,Y2O3,Y2O3|40,2.64266,2.62798,2.65982,1.98251,137.853,62.2962,4.89405,40.0,O24Y16,206,3,6.1293392704139855e-28
mb-09969,Si,46,76.0,45.00000000000001,Si,Si|46,2.46106,2.46106,2.46106,2.04467,76.0333,45.9163,2.0056,46.0,Si46,223,1,1.0696575681447494e-27
mb-09971,HfBe,4,111.00000000000004,64.99999999999999,HfBe,HfBe|4,16.0243,16.0243,16.0243,1.45115,121.158,61.9621,9.96577,4.0,Be2Hf2,63,1,6.248482523504773e-29
mb-09985,SrCoO3,5,134.00000000000003,70.99999999999999,SrCoO3,SrCoO3|5,5.97575,5.97575,5.97575,2.14929,141.8,62.6012,5.58305,5.0,Co1O3Sr1,221,1,5.786446332572171e-29
mb-09992,MgTe,2,54.000000000000014,32.00000000000001,MgTe,MgTe|2,5.222325,2.68598,7.75867,1.957325,40.2583,21.50515,4.193965,2.0,Mg1Te1,216,2,6.014456176888532e-29
mb-09994,ErTe2,6,61.000000000000014,22.0,ErTe2,ErTe2|6,1.68387,1.68387,1.68387,1.92243,60.0458,19.3035,8.10043,6.0,Er2Te4,129,1,1.7320307039976792e-28
mb-10001,CaTiO3,5,175.0,103.99999999999996,CaTiO3,CaTiO3|5,21.6331,21.6331,21.6331,1.99003,170.978,102.919,3.74852,5.0,Ca1O3Ti1,221,1,6.02208323596053e-29
mb-10003,CdO2,12,102.99999999999996,36.0,CdO2,CdO2|12,2.15515,2.15515,2.15515,2.19089,106.922,39.0598,6.14323,12.0,Cd4O8,205,1,1.5613813227423473e-28
mb-10015,CaO,4,86.99999999999999,35.0,CaO,CaO|4,6.46607,6.46607,6.46607,1.99004,85.7291,34.111,2.77483,4.0,Ca2O2,194,1,6.711669794944891e-29
